name,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full
EU,19-Aug-22,851.86,"3,760.87",22.65,"4,380.57",201.1,"1,112.56","11,697.72","19,881.09",E,0,76.57
EU,18-Aug-22,847.69,"3,760.87",22.54,"4,294.83",413.2,"1,112.56","11,697.53","19,881.58",E,0,76.19
EU,17-Aug-22,843.82,"3,760.87",22.44,"3,994.98",384.7,"1,111.86","11,697.52","19,881.62",E,0,75.89
EU,16-Aug-22,840.23,"3,760.87",22.34,"4,359.98",221.7,"1,111.86","11,697.94","19,880.52",E,0,75.57
EU,15-Aug-22,836.24,"3,760.87",22.24,"4,694.64",222.6,"1,111.86","11,698.36","19,879.41",E,0,75.21
EU,14-Aug-22,831.78,"3,760.87",22.12,"5,054.78",132.6,"1,111.62","11,697.12","19,875.06",E,0,74.83
EU,13-Aug-22,826.88,"3,760.87",21.99,"5,061.27",124.8,"1,111.62","11,697.51","19,874.01",E,0,74.39
EU,12-Aug-22,821.96,"3,760.87",21.86,"4,522.75",186.4,"1,111.62","11,697.76","19,873.37",E,0,73.94
EU,11-Aug-22,817.64,"3,760.87",21.74,"4,450.68",371.4,"1,111.38","11,697.96","19,872.84",E,0,73.57
EU,10-Aug-22,813.52,"3,760.87",21.63,"4,654.83",210.9,"1,111.38","11,698.22","19,872.15",E,0,73.2
EU,09-Aug-22,809.03,"3,760.87",21.51,"4,504.59",154.4,"1,111.41","11,685.41","19,825.24",E,0,72.79
EU,08-Aug-22,804.69,"3,760.87",21.4,"4,504.22",269.5,"1,111.41","11,677.76","19,795.76",E,0,72.4
EU,07-Aug-22,800.46,"3,760.87",21.28,"5,288.93",83.1,"1,111.41","11,699.00","19,870.02",E,0,72.02
EU,06-Aug-22,795.27,"3,760.87",21.15,"5,142.04",111.5,"1,111.41","11,699.34","19,869.12",E,0,71.55
EU,05-Aug-22,790.24,"3,760.87",21.01,"4,374.40",280.6,"1,111.41","11,699.47","19,868.79",E,0,71.1
EU,04-Aug-22,786.16,"3,760.87",20.9,"3,939.88",310,"1,104.14","11,636.65","19,798.30",E,0,71.2
EU,03-Aug-22,783.05,"3,760.87",20.82,"4,158.32",159.1,"1,104.23","11,636.98","19,797.42",E,0,70.91
EU,02-Aug-22,779.05,"3,760.87",20.71,"4,419.14",162.9,"1,104.23","11,637.31","19,796.55",E,0,70.55
EU,01-Aug-22,774.78,"3,760.87",20.6,"4,194.62",224.9,"1,104.24","11,637.48","19,796.10",E,0,70.16
EU,31-Jul-22,770.33,"3,760.87",20.48,"4,970.88",159.6,"1,111.46","11,699.94","19,864.74",E,0,69.31
EU,30-Jul-22,766.12,"3,760.87",20.37,"4,774.53",154.8,"1,111.46","11,700.23","19,863.97",E,0,68.93
EU,29-Jul-22,761.49,"3,760.87",20.25,"4,075.33",357.4,"1,111.46","11,683.16","19,863.74",E,0,68.51
EU,28-Jul-22,757.77,"3,760.87",20.15,"4,214.27",376.6,"1,111.46","11,683.25","19,863.50",E,0,68.18
EU,27-Jul-22,753.92,"3,760.87",20.05,"4,294.84",435.9,"1,111.46","11,683.25","19,863.49",E,0,67.83
EU,26-Jul-22,750.06,"3,760.87",19.94,"4,295.24",281.2,"1,111.46","11,683.39","19,863.14",E,0,67.48
EU,25-Jul-22,746.03,"3,760.87",19.84,"4,533.37",222.9,"1,111.46","11,684.00","19,862.23",E,0,67.12
EU,24-Jul-22,741.71,"3,760.87",19.72,"5,197.84",87.3,"1,111.45","11,692.57","19,860.53",E,0,66.73
EU,23-Jul-22,736.59,"3,760.87",19.59,"4,889.46",166.5,"1,111.45","11,692.97","19,859.47",E,0,66.27
EU,22-Jul-22,731.81,"3,760.87",19.46,"4,317.82",507.7,"1,111.45","11,693.33","19,858.54",E,0,65.84
EU,21-Jul-22,727.99,"3,760.87",19.36,"3,986.79",894.4,"1,111.45","11,710.75","19,857.85",E,0,65.5
EU,20-Jul-22,724.9,"3,760.87",19.27,"3,770.53",990.6,"1,111.45","11,711.12","19,856.87",E,0,65.22
EU,19-Jul-22,722.11,"3,760.87",19.2,"3,865.44",976.4,"1,111.45","11,711.42","19,856.08",E,0,64.97
EU,18-Jul-22,719.36,"3,760.87",19.13,"4,194.54",864.6,"1,111.45","11,711.63","19,855.53",E,0,64.72
EU,17-Jul-22,716.02,"3,760.87",19.04,"5,033.62",523.2,"1,111.44","11,711.89","19,854.28",E,0,64.42
EU,16-Jul-22,711.52,"3,760.87",18.92,"5,355.42",608.7,"1,111.44","11,712.28","19,853.25",E,0,64.02
EU,15-Jul-22,706.77,"3,760.87",18.79,"4,654.34",933.4,"1,111.44","11,712.66","19,852.24",E,0,63.59
EU,14-Jul-22,703.05,"3,760.87",18.69,"4,291.37",796,"1,111.44","11,713.02","19,851.30",E,0,63.26
EU,13-Jul-22,699.56,"3,760.87",18.6,"4,054.13",910.5,"1,111.33","11,713.38","19,850.38",E,0,62.95
EU,12-Jul-22,696.43,"3,760.87",18.52,"4,130.70","1,233.30","1,111.33","11,713.65","19,849.66",E,0,62.67
EU,11-Jul-22,693.55,"3,760.87",18.44,"3,607.69",792.7,"1,111.33","11,706.91","19,849.23",E,0,62.41
EU,10-Jul-22,690.9,"3,760.87",18.37,"5,439.25",183.4,"1,111.32","11,707.14","19,847.47",E,0,62.17
EU,09-Jul-22,685.65,"3,760.87",18.23,"5,484.89",179.5,"1,111.32","11,707.61","19,846.22",E,0,61.7
EU,08-Jul-22,680.37,"3,760.87",18.09,"4,340.88",424.9,"1,111.32","11,707.88","19,845.51",E,0,61.22
EU,07-Jul-22,676.47,"3,760.87",17.99,"4,417.28",522.8,"1,111.32","11,708.03","19,845.10",E,0,60.87
EU,06-Jul-22,672.58,"3,760.87",17.88,"4,377.48",372.4,"1,111.32","11,708.31","19,844.19",E,0,60.52
EU,05-Jul-22,668.58,"3,760.87",17.78,"4,261.78",278.6,"1,111.32","11,708.57","19,843.49",E,0,60.16
EU,04-Jul-22,664.62,"3,760.87",17.67,"4,360.39",275.3,"1,111.32","11,708.90","19,842.61",E,0,59.8
EU,03-Jul-22,660.53,"3,760.87",17.56,"5,303.47",237.2,"1,111.30","11,715.57","19,840.36",E,0,59.44
